Date,Open*,High,Low,Close**,Volume,Market Cap
"Oct 29, 2021",$1.06,$1.09,$1.06,$1.08,"$3,549,325,709","$50,847,132,315"
"Oct 28, 2021",$1.00,$1.08,$0.98,$1.06,"$5,528,214,768","$49,780,694,862"
"Oct 27, 2021",$1.11,$1.13,$0.97,$1.00,"$6,433,932,056","$46,801,415,838"
"Oct 26, 2021",$1.10,$1.16,$1.09,$1.11,"$3,933,349,796","$52,097,271,166"
"Oct 25, 2021",$1.08,$1.10,$1.08,$1.10,"$2,595,663,483","$51,413,671,451"
"Oct 24, 2021",$1.09,$1.10,$1.06,$1.08,"$2,240,272,602","$50,903,113,917"
"Oct 23, 2021",$1.09,$1.10,$1.08,$1.09,"$2,236,173,913","$51,382,650,889"
"Oct 22, 2021",$1.09,$1.13,$1.08,$1.09,"$3,296,407,032","$51,095,191,252"
"Oct 21, 2021",$1.15,$1.16,$1.09,$1.09,"$4,035,726,860","$51,139,376,561"
"Oct 20, 2021",$1.09,$1.15,$1.09,$1.14,"$3,394,782,025","$53,550,188,925"
"Oct 19, 2021",$1.08,$1.10,$1.07,$1.09,"$2,586,014,628","$51,194,671,133"
"Oct 18, 2021",$1.09,$1.11,$1.07,$1.08,"$3,186,066,188","$50,808,473,634"
"Oct 17, 2021",$1.13,$1.14,$1.03,$1.09,"$3,227,519,874","$51,259,722,974"
"Oct 16, 2021",$1.14,$1.19,$1.13,$1.14,"$3,776,545,069","$53,211,168,217"
"Oct 15, 2021",$1.13,$1.16,$1.10,$1.14,"$5,364,938,375","$53,466,835,376"
"Oct 14, 2021",$1.13,$1.16,$1.12,$1.13,"$3,184,675,623","$53,080,820,685"
"Oct 13, 2021",$1.10,$1.14,$1.08,$1.13,"$3,675,636,699","$52,815,266,691"
"Oct 12, 2021",$1.14,$1.14,$1.07,$1.10,"$3,959,747,373","$51,573,371,753"
"Oct 11, 2021",$1.14,$1.18,$1.11,$1.14,"$4,022,773,988","$53,259,748,519"
"Oct 10, 2021",$1.16,$1.23,$1.13,$1.14,"$5,165,905,723","$53,286,170,976"
"Oct 09, 2021",$1.06,$1.21,$1.06,$1.16,"$4,844,564,004","$54,291,223,686"
"Oct 08, 2021",$1.07,$1.09,$1.06,$1.06,"$2,577,289,115","$49,749,449,084"
"Oct 07, 2021",$1.08,$1.09,$1.05,$1.07,"$3,192,050,513","$49,989,786,895"
"Oct 06, 2021",$1.08,$1.11,$1.02,$1.08,"$3,806,090,854","$50,440,520,123"
"Oct 05, 2021",$1.04,$1.09,$1.04,$1.09,"$3,251,465,579","$50,747,746,964"
"Oct 04, 2021",$1.06,$1.06,$1.01,$1.04,"$3,164,260,800","$48,760,908,473"
"Oct 03, 2021",$1.04,$1.09,$1.02,$1.06,"$3,496,121,109","$49,329,658,370"
"Oct 02, 2021",$1.04,$1.07,$1.01,$1.04,"$3,884,936,924","$48,558,526,830"
"Oct 01, 2021",$0.95,$1.06,$0.95,$1.04,"$5,125,674,349","$48,743,111,955"
"Sep 30, 2021",$0.93,$0.96,$0.92,$0.95,"$3,051,316,850","$44,536,153,774"
"Sep 29, 2021",$0.89,$0.99,$0.89,$0.93,"$3,558,174,320","$43,400,740,797"
"Sep 28, 2021",$0.92,$0.94,$0.89,$0.89,"$2,818,990,506","$41,780,353,565"
"Sep 27, 2021",$0.95,$0.98,$0.92,$0.92,"$3,014,579,575","$43,152,397,720"
"Sep 26, 2021",$0.94,$0.96,$0.89,$0.94,"$3,142,032,669","$44,135,149,071"
"Sep 25, 2021",$0.95,$0.96,$0.92,$0.94,"$3,067,009,121","$43,977,267,939"
"Sep 24, 2021",$1.00,$1.00,$0.89,$0.95,"$4,425,027,059","$44,191,347,620"
"Sep 23, 2021",$1.00,$1.02,$0.97,$1.00,"$3,734,263,358","$46,812,952,763"
"Sep 22, 2021",$0.87,$1.01,$0.87,$1.00,"$4,813,963,292","$46,908,062,027"
"Sep 21, 2021",$0.92,$0.96,$0.86,$0.88,"$4,787,985,414","$40,940,000,991"
