Date,Open*,High,Low,Close**,Volume,Market Cap
"Sep 07, 2021",$179.95,$181.92,$135.55,$158.03,"$217,789,533","$3,067,642,191"
"Sep 06, 2021",$176.23,$186.88,$174.20,$180.07,"$130,588,787","$3,494,449,758"
"Sep 05, 2021",$171.58,$178.03,$168.17,$176.13,"$66,805,984","$3,417,299,912"
"Sep 04, 2021",$174.66,$179.56,$171.05,$171.71,"$68,069,457","$3,330,551,730"
"Sep 03, 2021",$172.42,$179.02,$167.91,$174.56,"$83,328,156","$3,385,053,467"
"Sep 02, 2021",$176.16,$181.02,$171.43,$171.78,"$100,767,817","$3,330,426,540"
"Sep 01, 2021",$168.36,$184.86,$168.32,$176.88,"$210,860,551","$3,428,359,761"
"Aug 31, 2021",$158.45,$170.96,$153.59,$168.59,"$171,315,998","$3,266,807,887"
"Aug 30, 2021",$141.17,$169.45,$139.51,$157.67,"$272,459,080","$3,054,463,663"
"Aug 29, 2021",$140.79,$143.77,$135.35,$141.20,"$45,375,977","$2,734,784,266"
"Aug 28, 2021",$141.04,$143.91,$138.14,$140.75,"$56,788,904","$2,725,244,475"
"Aug 27, 2021",$134.69,$141.10,$128.60,$141.07,"$84,155,645","$2,730,823,800"
"Aug 26, 2021",$139.02,$144.25,$133.05,$134.84,"$95,358,271","$2,609,661,954"
"Aug 25, 2021",$137.46,$140.80,$131.58,$138.69,"$67,796,371","$2,683,263,689"
"Aug 24, 2021",$149.37,$151.92,$133.50,$137.35,"$89,349,762","$2,656,565,158"
"Aug 23, 2021",$148.65,$154.78,$145.68,$149.19,"$78,980,534","$2,884,811,625"
"Aug 22, 2021",$149.03,$152.46,$141.61,$147.98,"$88,413,183","$2,860,865,087"
"Aug 21, 2021",$156.01,$156.01,$148.66,$149.13,"$77,251,034","$2,882,227,542"
"Aug 20, 2021",$146.00,$159.55,$143.05,$155.94,"$149,799,760","$3,013,276,265"
"Aug 19, 2021",$146.65,$153.24,$137.53,$146.16,"$123,658,312","$2,823,522,020"
"Aug 18, 2021",$140.11,$152.42,$129.62,$147.22,"$170,568,912","$2,843,381,892"
"Aug 17, 2021",$136.18,$159.58,$132.55,$140.05,"$240,748,564","$2,703,775,815"
"Aug 16, 2021",$136.74,$142.27,$132.61,$136.69,"$93,338,458","$2,638,256,304"
"Aug 15, 2021",$137.31,$140.09,$131.66,$136.69,"$62,987,264","$2,637,748,868"
"Aug 14, 2021",$138.20,$141.49,$134.80,$137.12,"$64,577,601","$2,645,329,128"
"Aug 13, 2021",$134.27,$139.18,$131.58,$138.18,"$86,286,935","$2,665,127,875"
"Aug 12, 2021",$135.33,$142.74,$123.83,$134.09,"$158,915,751","$2,585,525,120"
"Aug 11, 2021",$139.55,$143.45,$133.98,$135.47,"$68,500,857","$2,611,638,499"
"Aug 10, 2021",$134.54,$142.81,$132.65,$139.65,"$87,890,831","$2,691,499,720"
"Aug 09, 2021",$125.48,$135.04,$118.88,$134.89,"$111,955,161","$2,599,092,312"
"Aug 08, 2021",$117.94,$128.05,$114.84,$125.46,"$107,507,129","$2,416,679,321"
"Aug 07, 2021",$115.53,$120.67,$114.34,$117.71,"$57,614,588","$2,266,823,389"
"Aug 06, 2021",$108.87,$120.73,$107.17,$115.49,"$141,352,471","$2,223,563,832"
"Aug 05, 2021",$102.68,$110.67,$100.11,$108.95,"$115,146,016","$2,097,080,436"
"Aug 04, 2021",$97.82,$103.56,$97.38,$102.45,"$49,758,433","$1,971,498,878"
"Aug 03, 2021",$104.20,$104.38,$95.95,$97.89,"$94,523,300","$1,883,274,041"
"Aug 02, 2021",$87.08,$104.49,$85.81,$104.49,"$142,848,137","$2,009,183,872"
