Date,Open*,High,Low,Close**,Volume,Market Cap
"Jul 07, 2019",$0.12,$0.13,$0.12,$0.12,"$3,317,847","$104,104,368"
"Jul 06, 2019",$0.12,$0.13,$0.11,$0.12,"$3,031,150","$102,720,957"
"Jul 05, 2019",$0.12,$0.12,$0.11,$0.12,"$1,917,587","$103,047,149"
"Jul 04, 2019",$0.12,$0.13,$0.12,$0.12,"$4,320,845","$103,579,125"
"Jul 03, 2019",$0.11,$0.12,$0.11,$0.12,"$3,196,798","$104,040,237"
"Jul 02, 2019",$0.12,$0.12,$0.11,$0.11,"$4,283,266","$98,949,159"
"Jul 01, 2019",$0.11,$0.12,$0.11,$0.12,"$4,625,464","$102,882,406"
"Jun 30, 2019",$0.12,$0.12,$0.11,$0.11,"$4,768,167","$99,081,512"
"Jun 29, 2019",$0.12,$0.12,$0.11,$0.12,"$3,357,717","$104,452,295"
"Jun 28, 2019",$0.12,$0.12,$0.11,$0.12,"$4,955,171","$101,840,867"
"Jun 27, 2019",$0.13,$0.13,$0.11,$0.12,"$6,382,093","$100,213,361"
"Jun 26, 2019",$0.14,$0.14,$0.12,$0.13,"$11,804,969","$110,203,639"
"Jun 25, 2019",$0.13,$0.14,$0.13,$0.14,"$9,287,933","$119,260,560"
"Jun 24, 2019",$0.13,$0.14,$0.13,$0.13,"$3,765,670","$117,098,725"
"Jun 23, 2019",$0.13,$0.14,$0.13,$0.13,"$3,766,563","$115,919,310"
"Jun 22, 2019",$0.13,$0.13,$0.12,$0.13,"$6,320,570","$114,544,172"
"Jun 21, 2019",$0.13,$0.13,$0.12,$0.13,"$3,061,462","$108,821,355"
"Jun 20, 2019",$0.13,$0.14,$0.13,$0.13,"$3,846,098","$111,682,436"
"Jun 19, 2019",$0.13,$0.14,$0.13,$0.13,"$1,897,295","$117,308,675"
"Jun 18, 2019",$0.13,$0.13,$0.13,$0.13,"$2,452,892","$114,293,602"
"Jun 17, 2019",$0.13,$0.13,$0.13,$0.13,"$4,068,683","$114,775,665"
"Jun 16, 2019",$0.13,$0.13,$0.13,$0.13,"$5,064,660","$112,632,422"
"Jun 15, 2019",$0.13,$0.13,$0.13,$0.13,"$6,391,751","$114,202,363"
"Jun 14, 2019",$0.13,$0.14,$0.13,$0.13,"$10,354,789","$113,778,658"
"Jun 13, 2019",$0.14,$0.14,$0.13,$0.13,"$8,684,593","$116,868,348"
"Jun 12, 2019",$0.14,$0.14,$0.14,$0.14,"$11,511,194","$120,777,663"
"Jun 11, 2019",$0.14,$0.15,$0.14,$0.14,"$10,174,766","$124,205,009"
"Jun 10, 2019",$0.13,$0.15,$0.13,$0.14,"$13,784,058","$126,004,348"
"Jun 09, 2019",$0.14,$0.15,$0.13,$0.13,"$9,018,028","$115,570,012"
"Jun 08, 2019",$0.14,$0.15,$0.13,$0.14,"$9,462,444","$123,549,073"
"Jun 07, 2019",$0.13,$0.14,$0.13,$0.14,"$4,612,744","$117,542,480"
"Jun 06, 2019",$0.13,$0.14,$0.13,$0.13,"$7,698,932","$114,573,365"
"Jun 05, 2019",$0.13,$0.13,$0.13,$0.13,"$10,003,549","$113,833,179"
"Jun 04, 2019",$0.13,$0.13,$0.12,$0.13,"$11,031,856","$109,070,581"
"Jun 03, 2019",$0.14,$0.14,$0.13,$0.13,"$10,310,284","$116,157,705"
"Jun 02, 2019",$0.13,$0.15,$0.13,$0.14,"$11,721,209","$123,322,148"
"Jun 01, 2019",$0.14,$0.14,$0.13,$0.13,"$7,535,376","$114,978,805"
"May 31, 2019",$0.13,$0.14,$0.13,$0.14,"$9,888,011","$119,695,425"
"May 30, 2019",$0.15,$0.16,$0.13,$0.13,"$24,884,471","$116,755,803"
"May 29, 2019",$0.13,$0.16,$0.13,$0.15,"$48,371,589","$129,636,685"
"May 28, 2019",$0.13,$0.13,$0.12,$0.13,"$9,129,307","$114,616,633"
"May 27, 2019",$0.13,$0.13,$0.13,$0.13,"$8,392,156","$110,552,617"
"May 26, 2019",$0.14,$0.14,$0.12,$0.13,"$12,266,934","$110,110,035"
"May 25, 2019",$0.12,$0.14,$0.12,$0.14,"$23,581,581","$119,948,211"
"May 24, 2019",$0.11,$0.14,$0.11,$0.12,"$54,557,799","$103,882,538"
"May 23, 2019",$0.11,$0.11,$0.10,$0.11,"$4,720,982","$94,657,383"
"May 22, 2019",$0.11,$0.12,$0.11,$0.11,"$5,585,656","$92,664,784"
"May 21, 2019",$0.11,$0.12,$0.11,$0.11,"$7,695,529","$99,320,568"
"May 20, 2019",$0.12,$0.12,$0.11,$0.11,"$5,982,669","$98,554,487"
"May 19, 2019",$0.12,$0.12,$0.12,$0.12,"$8,619,021","$103,452,399"
"May 18, 2019",$0.11,$0.12,$0.11,$0.12,"$9,974,503","$103,292,342"
"May 17, 2019",$0.11,$0.12,$0.10,$0.11,"$11,606,093","$98,670,550"
"May 16, 2019",$0.12,$0.13,$0.11,$0.11,"$10,978,057","$99,290,146"
"May 15, 2019",$0.10,$0.12,$0.10,$0.12,"$12,535,339","$103,664,915"
"May 14, 2019",$0.09,$0.11,$0.09,$0.10,"$10,753,855","$89,482,054"
"May 13, 2019",$0.09,$0.10,$0.08,$0.09,"$8,000,533","$79,260,613"
"May 12, 2019",$0.09,$0.09,$0.09,$0.09,"$3,273,939","$74,715,000"
"May 11, 2019",$0.09,$0.09,$0.08,$0.09,"$4,852,337","$78,620,223"
"May 10, 2019",$0.08,$0.09,$0.08,$0.09,"$3,482,101","$75,100,639"
"May 09, 2019",$0.09,$0.09,$0.08,$0.08,"$3,415,394","$68,777,497"
"May 08, 2019",$0.08,$0.09,$0.08,$0.09,"$2,433,238","$75,462,677"
"May 07, 2019",$0.09,$0.09,$0.08,$0.08,"$2,559,499","$73,871,061"
"May 06, 2019",$0.09,$0.09,$0.09,$0.09,"$4,097,025","$79,827,395"
"May 05, 2019",$0.09,$0.09,$0.09,$0.09,"$2,951,670","$77,108,686"
"May 04, 2019",$0.10,$0.10,$0.09,$0.09,"$3,434,994","$78,052,061"
"May 03, 2019",$0.10,$0.10,$0.09,$0.10,"$3,673,633","$83,223,200"
"May 02, 2019",$0.10,$0.10,$0.09,$0.10,"$5,589,713","$83,641,096"
"May 01, 2019",$0.09,$0.10,$0.09,$0.10,"$3,039,503","$83,349,142"
"Apr 30, 2019",$0.09,$0.09,$0.09,$0.09,"$2,283,654","$81,401,640"
"Apr 29, 2019",$0.10,$0.10,$0.09,$0.09,"$3,111,746","$79,111,070"
"Apr 28, 2019",$0.10,$0.10,$0.10,$0.10,"$2,728,864","$86,440,038"
